bigram,freq
"('hip', 'or')",1
"('or', 'a')",5
"('a', 'booty')",1
"('booty', 'beware')",1
"('beware', 'this')",1
"('this', 'looked')",4
"('looked', 'horrible')",1
"('horrible', 'on')",1
"('me', 'it')",10
"('it', 'clung')",1
"('clung', 'to')",1
"('my', 'butt')",1
"('butt', 'and')",1
"('and', 'didn')",4
"('t', 'hang')",3
"('hang', 'nice')",1
"('nice', 'and')",10
"('and', 'straight')",1
"('like', 'it')",29
"('it', 'doe')",14
"('doe', 'in')",2
"('in', 'this')",19
"('this', 'picture')",5
"('picture', 'i')",8
"('i', 'expected')",12
"('expected', 'the')",3
"('fabric', 'to')",4
"('to', 'have')",23
"('have', 'a')",35
"('a', 'little')",21
"('little', 'give')",1
"('give', 'to')",3
"('it', 'This')",9
"('This', 'dress')",29
"('dress', 'looked')",3
"('looked', 'adorable')",1
"('adorable', 'online')",1
"('online', 'but')",7
"('but', 'unfortunately')",6
"('unfortunately', 'it')",5
"('s', 'not')",14
"('flattering', 'at')",10
"('all', 'and')",5
"('s', 'completely')",2
"('completely', 'see')",6
"('see', 'through')",22
"('through', 'completely')",1
"('completely', 'the')",2
"('material', 'is')",34
"('so', 'thin')",8
"('thin', 'that')",4
"('i', 'can')",27
"('can', 't')",26
"('t', 'imagine')",3
"('imagine', 'it')",2
"('it', 'would')",30
"('would', 'hold')",1
"('up', 'very')",1
"('very', 'well')",3
"('well', 'over')",1
"('over', 'time')",2
"('time', 'this')",1
"('this', 'one')",22
"('one', 'is')",4
"('definitely', 'going')",3
"('back', 'As')",1
"('As', 'another')",1
"('another', 'reviewer')",5
"('reviewer', 'noted')",1
"('noted', 'the')",1
"('the', 'upper')",4
"('upper', 'portion')",1
"('portion', 'back')",1
"('back', 'chest')",1
"('chest', 'shoulder')",1
"('shoulder', 'etc')",1
"('etc', 'fit')",1
"('fit', 'nicely')",1
"('nicely', 'however')",1
"('however', 'the')",17
"('body', 'of')",3
"('wa', 'enormous')",2
"('enormous', 'and')",1
"('and', 'did')",5
"('did', 'indeed')",1
"('indeed', 'make')",1
"('make', 'me')",2
"('me', 'look')",11
"('look', 'much')",4
"('much', 'heavier')",1
"('heavier', 'throughout')",1
"('throughout', 'the')",2
"('the', 'middle')",7
"('middle', 'back')",1
"('back', 'to')",10
"('the', 'store')",30
"('store', 'it')",5
"('it', 'go')",8
"('go', 'I')",4
"('so', 'excited')",16
"('excited', 'to')",19
"('to', 'get')",20
"('get', 'this')",10
"('dress', 'since')",1
"('since', 'it')",6
"('so', 'pretty')",4
"('pretty', 'on')",1
"('on', 'line')",16
"('line', 'but')",2
"('unfortunately', 'the')",7
"('the', 'it')",1
"('wa', 'horrendous')",1
"('horrendous', 'on')",1
"('model', 'must')",1
"('must', 'have')",11
"('dress', 'tailored')",1
"('tailored', 'because')",1
"('a', 'huge')",7
"('huge', 'tent')",1
"('tent', 'on')",2
"('wide', 'bust')",1
"('bust', 'down')",1
"('down', 'and')",3
"('and', 'made')",5
"('look', '30')",1
"('30', 'lb')",1
"('lb', 'heavier')",2
"('heavier', 'i')",1
"('m', '5')",23
"('4', 'and')",11
"('and', '125')",1
"('125', 'lb')",2
"('lb', 'ordered')",3
"('ordered', 'extra')",1
"('extra', 'small')",7
"('small', 'and')",24
"('fit', 'bust')",1
"('bust', 'up')",1
"('up', 'and')",6
"('and', 'arm')",2
"('arm', 'so')",2
"('i', 'say')",1
"('say', 'it')",7
"('s', 'tt')",1
"('tt', 'up')",1
"('up', 'top')",2
"('top', 'The')",1
"('The', 'shirt')",3
"('very', 'big')",5
"('big', 'it')",2
"('be', 'cute')",5
"('cute', 'a')",3
"('a', 'a')",9
"('a', 'maternity')",8
"('maternity', 'shirt')",2
"('shirt', 'I')",2
"('5', '3')",10
"('3', 'and')",5
"('and', 'ordered')",7
"('the', 'small')",8
"('small', 'a')",1
"('a', 'soon')",5
"('soon', 'a')",5
"('i', 'saw')",19
"('saw', 'it')",7
"('it', 'in')",20
"('in', 'person')",35
"('person', 'i')",7
"('i', 'knew')",6
"('knew', 'it')",3
"('wa', 'an')",3
"('an', 'item')",1
"('item', 'to')",3
"('to', 'return')",26
"('return', 'the')",2
"('is', 'too')",16
"('too', 'transparent')",1
"('transparent', 'and')",1
"('and', 'designed')",1
"('designed', 'to')",1
"('to', 'wear')",44
"('wear', 'with')",2
"('with', 'undergarment')",1
"('undergarment', 'or')",1
"('or', 'swim')",1
"('swim', 'gear')",1
"('gear', 'that')",1
"('you', 'want')",6
"('want', 'people')",1
"('people', 'to')",1
"('to', 'see')",10
"('see', 'it')",1
"('wa', 'way')",10
"('way', 'too')",28
"('too', 'long')",5
"('long', 'for')",1
"('for', 'me')",31
"('think', 'it')",4
"('would', 'work')",5
"('work', 'for')",10
"('a', 'taller')",2
"('taller', 'person')",2
"('just', 'didn')",6
"('t', 'feel')",3
"('feel', 'it')",3
"('wa', 'worth')",1
"('money', 'for')",2
"('the', 'quality')",39
"('and', 'transparency')",1
"('transparency', 'I')",1
"('I', 'thought')",5
"('thought', 'this')",9
"('dress', 'would')",4
"('be', 'a')",25
"('a', 'cute')",9
"('cute', 'beach')",1
"('beach', 'cover')",1
"('cover', 'up')",3
"('up', 'so')",2
"('wa', 'excited')",6
"('to', 'order')",6
"('order', 'it')",3
"('very', 'disappointed')",17
"('disappointed', 'i')",6
"('am', '5')",23
"('5', '7')",5
"('7', 'and')",1
"('i', 'usually')",17
"('small', 'top')",1
"('top', 'and')",9
"('and', '4')",3
"('4', 'dress')",1
"('dress', 'so')",3
"('ordered', 'a')",23
"('small', 'in')",8
"('dress', 'but')",16
"('wa', 'huge')",16
"('huge', 'i')",14
"('i', 'understand')",2
"('understand', 'that')",1
"('not', 'meant')",1
"('meant', 'to')",2
"('to', 'be')",50
"('be', 'form')",1
"('form', 'fitting')",1
"('fitting', 'and')",2
"('i', 'wasn')",3
"('t', 'expecting')",1
"('expecting', 'it')",3
"('it', 'to')",22
"('be', 'but')",1
"('this', 'on')",13
"('i', 'felt')",8
"('felt', 'like')",10
"('like', 'i')",18
"('wa', 'wearing')",7
"('a', 'potato')",5
"('potato', 'sack')",5
"('sack', 'i')",3
"('i', 'feel')",6
"('feel', 'like')",15
"('like', 'an')",10
"('an', 'extra')",7
"('small', 'would')",1
"('would', 'have')",27
"('been', 'just')",1
"('just', 'a')",15
"('bad', 'i')",5
"('so', 'upset')",1
"('upset', 'it')",1
"('it', 'also')",8
"('also', 'ha')",1
"('ha', 'thin')",1
"('thin', 'silver')",1
"('silver', 'line')",1
"('line', 'through')",1
"('through', 'it')",4
"('it', 'which')",1
"('which', 'for')",1
"('me', 'm')",1
"('m', 'These')",1
"('These', 'pant')",4
"('pant', 'were')",3
"('were', 'wonderful')",1
"('wonderful', 'for')",1
"('for', '2')",1
"('2', 'season')",1
"('season', 'yes')",1
"('yes', 'for')",1
"('for', 'almost')",2
"('almost', '200')",2
"('200', 'a')",1
"('a', 'pop')",1
"('pop', 'they')",1
"('t', 'even')",22
"('even', 'last')",1
"('last', 'a')",1
"('a', 'full')",2
"('full', 'year')",1
"('year', 'loved')",1
"('loved', 'them')",3
"('them', 'so')",4
"('much', 'i')",4
"('i', 'bit')",1
"('bit', 'the')",1
"('the', 'bullet')",1
"('bullet', 'bought')",1
"('bought', '4')",1
"('4', 'pair')",1
"('pair', 'all')",1
"('all', '4')",1
"('4', 'started')",1
"('started', 'to')",8
"('to', 'rip')",2
"('rip', 'in')",1
"('the', 'same')",24
"('same', 'spot')",1
"('spot', 'i')",1
"('tried', 'to')",6
"('to', 'contact')",1
"('contact', 'ag')",1
"('ag', 'directly')",1
"('directly', 'they')",1
"('they', 'do')",1
"('do', 'not')",23
"('not', 'back')",1
"('back', 'up')",2
"('up', 'their')",1
"('their', 'product')",1
"('product', 'after')",1
"('after', '30')",1
"('30', 'day')",1
"('day', 'fortunately')",1
"('fortunately', 'retailer')",1
"('retailer', 'wa')",2
"('wa', 'wonderful')",1
"('wonderful', 'a')",1
"('a', 'always')",1
"('always', 'i')",1
"('i', 'will')",13
"('will', 'buy')",1
"('buy', 'pilcro')",1
"('pilcro', 'from')",1
"('from', 'now')",1
"('now', 'on')",1
"('on', 'much')",1
"('much', 'better')",5
"('better', 'product')",1
"('product', 'for')",1
"('money', 'I')",4
"('I', 'can')",1
"('can', 'always')",1
"('always', 'count')",1
"('count', 'on')",1
"('on', 'retailer')",2
"('retailer', 'to')",3
"('to', 'sell')",1
"('sell', 'unique')",1
"('unique', 'piece')",1
"('so', 'when')",4
"('saw', 'this')",14
"('this', 'sweatshirt')",1
"('sweatshirt', 'online')",1
"('online', 'i')",9
"('ordered', 'it')",15
"('it', 'right')",4
"('right', 'away')",5
"('away', 'it')",1
"('it', '39')",2
"('39', 's')",3
"('s', 'adorable')",1
"('and', 'quirky')",1
"('quirky', 'however')",1
"('however', 'when')",3
"('received', 'it')",14
"('the', 'mail')",13
"('mail', 'it')",1
"('it', 'reminded')",2
"('reminded', 'me')",5
"('me', 'of')",5
"('of', 'something')",1
"('something', 'my')",3
"('my', 'grandma')",2
"('grandma', 'would')",1
"('would', 'wear')",3
"('wear', 'the')",6
"('are', 'puff')",1
"('puff', 'sleeve')",1
"('sleeve', 'and')",3
"('and', 'are')",5
"('are', 'really')",3
"('long', 'while')",1
"('while', 'the')",7
"('the', 'bottom')",31
"('bottom', 'of')",8
"('the', 'sweatshirt')",2
"('sweatshirt', 'hit')",1
"('hit', 'pretty')",1
"('pretty', 'high')",1
"('high', 'on')",1
"('on', 'my')",24
"('my', 'waist')",4
"('waist', 'that')",1
"('that', 'when')",1
"('i', 'raised')",1
"('raised', 'my')",1
"('my', 'arm')",5
"('arm', 'my')",1
"('my', 'stomach')",3
"('stomach', 'wa')",1
"('showing', 'if')",1
"('if', 'this')",2
"('a', 'more')",5
"('more', 'tailored')",1
"('tailored', 'sweatshirt')",1
"('sweatshirt', 'i')",2
"('i', 'would')",35
"('be', 'keeping')",1
"('keeping', 'it')",1
"('but', 'sadly')",6
"('sadly', 'it')",1
"('back', 'This')",10
"('very', 'awkward')",3
"('awkward', 'and')",2
"('and', 'unflattering')",5
"('unflattering', 'shirt')",1
"('shirt', 'i')",10
"('am', 'very')",5
"('very', 'petite')",1
"('petite', '90')",1
"('90', 'pound')",1
"('pound', 'and')",6
"('and', '5')",2
"('5', '2')",9
"('2', 'the')",1
"('arm', 'fit')",2
"('fit', 'length')",1
"('length', 'and')",6
"('and', 'width')",1
"('width', 'but')",2
"('but', 'nothing')",2
"('nothing', 'else')",3
"('else', 'about')",1
"('this', 'fit')",4
"('fit', 'the')",5
"('the', 'scoop')",1
"('scoop', 'wa')",1
"('low', 'and')",2
"('and', 'wide')",4
"('wide', 'that')",1
"('would', 'require')",1
"('require', 'a')",1
"('shirt', 'underneath')",1
"('underneath', 'it')",1
"('it', 'fell')",2
"('fell', 'exactly')",1
"('exactly', 'like')",1
"('tent', 'and')",1
"('made', 'a')",3
"('shape', 'around')",1
"('around', 'my')",4
"('my', 'thigh')",4
"('thigh', 'yikes')",1
"('yikes', 'it')",1
"('look', 'cute')",6
"('cute', 'on')",10
"('model', 'but')",5
"('but', 'not')",10
"('not', 'on')",2
"('me', 'the')",5
"('is', 'also')",12
"('also', 'very')",3
"('felt', 'sort')",1
"('sort', 'of')",7
"('of', 'like')",3
"('should', 'be')",4
"('a', 'pajama')",3
"('pajama', 'top')",3
"('top', 'I')",4
"('I', 'am')",12
"('disappointed', 'with')",7
"('with', 'this')",13
"('this', 'order')",1
"('order', 'the')",1
"('shirt', 'look')",4
"('and', 'feel')",9
"('feel', 'cheap')",6
"('cheap', 'is')",1
"('flattering', 'in')",1
"('in', 'any')",4
"('any', 'way')",3
"('way', 'i')",6
"('am', 'sending')",3
"('sending', 'it')",5
"('it', 'back')",13
"('back', 'right')",1
"('away', 'So')",1
"('So', 'disappointed')",3
"('disappointed', 'beautiful')",1
"('beautiful', 'dress')",6
"('dress', 'in')",10
"('the', 'photograph')",5
"('photograph', 'but')",1
"('the', 'cut')",18
"('cut', 'wa')",6
"('wa', 'incredibly')",2
"('incredibly', 'strange')",1
"('strange', 'loose')",1
"('loose', 'and')",6
"('and', 'baggy')",1
"('baggy', 'through')",1
"('and', 'mid')",1
"('mid', 'section')",4
"('section', 'but')",1
"('but', 'tight')",1
"('tight', 'around')",1
"('the', 'buttock')",1
"('buttock', 'and')",1
"('and', 'thigh')",2
"('thigh', 'Just')",1
"('Just', 'not')",1
"('a', 'long')",11
"('long', 'a')",2
"('a', 'in')",5
"('picture', 'it')",8
"('it', 'hit')",1
"('hit', 'me')",5
"('me', 'at')",4
"('at', 'my')",6
"('hip', 'not')",1
"('not', 'good')",3
"('good', 'These')",1
"('These', 'sock')",1
"('sock', 'were')",1
"('were', 'very')",1
"('elastic', 'at')",2
"('top', 'wa')",14
"('very', 'rigid')",1
"('rigid', 'i')",1
"('not', 'get')",7
"('get', 'these')",1
"('these', 'sock')",1
"('sock', 'to')",1
"('to', 'go')",9
"('go', 'any')",1
"('any', 'higher')",1
"('higher', 'than')",1
"('than', 'half')",1
"('half', 'way')",1
"('way', 'up')",2
"('up', 'my')",2
"('my', 'calf')",1
"('calf', 'i')",1
"('would', 'not')",14
"('not', 'recommend')",17
"('recommend', 'this')",5
"('this', 'product')",8
"('product', 'it')",3
"('it', 'felt')",10
"('felt', 'very')",3
"('very', 'cheap')",10
"('cheap', 'and')",9
"('not', 'of')",1
"('of', 'good')",1
"('quality', 'I')",3
"('I', 'truly')",1
"('truly', 'cannot')",1
"('cannot', 'understand')",1
"('understand', 'the')",2
"('the', 'great')",3
"('great', 'review')",1
"('review', 'on')",1
"('purchased', 'in')",2
"('in', 'both')",6
"('both', 'a')",1
"('a', 'sp')",2
"('sp', 'and')",1
"('and', 'a')",22
"('a', 'mp')",1
"('mp', 'i')",1
"('2', '120')",1
"('120', 'the')",1
"('the', 'mp')",1
"('mp', 'fit')",1
"('perfectly', 'i')",1
"('i', 'definitely')",1
"('definitely', 'wouldn')",1
"('t', 'keep')",4
"('keep', 'it')",6
"('it', 'though')",2
"('though', 'because')",2
"('like', 'someone')",2
"('someone', 'sewed')",1
"('sewed', 'a')",1
"('a', 'bunch')",2
"('bunch', 'of')",2
"('of', 'old')",1
"('old', 'sweatshirt')",1
"('sweatshirt', 'together')",1
"('together', 'it')",1
"('not', 'super')",1
"('super', 'soft')",1
"('soft', 'coarse')",1
"('coarse', 'on')",1
"('the', 'inside')",2
"('inside', 'and')",1
"('feel', 'old')",1
"('old', 'the')",1
"('is', 'longer')",1
"('front', 'it')",2
"('just', 'look')",4
"('like', 'something')",7
"('daughter', 'would')",1
"('would', 'make')",1
"('make', 'in')",1
"('in', 'sewing')",1
"('sewing', 'class')",1
"('class', 'out')",1
"('of', 'scrap')",1
"('scrap', 'even')",1
"('even', 'with')",3
"('with', 'legging')",1
"('legging', 'and')",2
"('and', 'great')",1
"('great', 'boot')",1
"('boot', 'it')",1
"('look', 'worn')",1
"('worn', 'This')",1
"('This', 'shirt')",8
"('shirt', 'appears')",1
"('appears', 'nice')",1
"('nice', 'in')",5
"('it', 'appears')",8
"('appears', 'to')",3
"('a', 'bit')",12
"('bit', 'of')",4
"('of', 'style')",2
"('style', 'wrong')",1
"('wrong', 'the')",3
"('is', 'one')",6
"('the', 'thinnest')",2
"('thinnest', 'fabric')",1
"('fabric', 'i')",6
"('i', 've')",24
"('ve', 'ever')",8
"('ever', 'purchased')",2
"('purchased', 'i')",1
"('i', 'live')",2
"('live', 'in')",2
"('in', 'warmer')",1
"('warmer', 'climate')",1
"('climate', 'and')",1
"('it', 'nice')",1
"('nice', 'to')",1
"('have', 'different')",2
"('different', 'cotton')",1
"('cotton', 'shirt')",1
"('with', 'some')",4
"('some', 'style')",1
"('style', 'this')",1
"('shirt', 'ha')",2
"('ha', 'no')",13
"('no', 'style')",1
"('style', 'and')",6
"('thought', 'it')",12
"('would', 'i')",1
"('have', 'purchased')",2
"('purchased', 'this')",6
"('this', 'brand')",3
"('brand', 'before')",1
"('before', 'and')",3
"('and', 'thought')",9
"('this', 'fabric')",3
"('fabric', 'would')",1
"('be', 'similar')",1
"('similar', 'the')",1
"('other', 'shirt')",1
"('shirt', 'were')",1
"('were', 'way')",1
"('way', 'nicer')",1
"('nicer', 'softer')",1
"('softer', 'and')",1
"('and', 'had')",8
"('a', 'different')",3
"('different', 'level')",1
"('level', 'of')",2
"('of', 'construction')",1
"('construction', 'i')",2
"('i', 'wanted')",16
"('wear', 'this')",9
"('shirt', 'out')",2
"('out', 'and')",10
"('and', 'when')",9
"('put', 'it')",15
"('on', 'it')",12
"('it', 'w')",1
"('w', 'This')",1
"('a', 'beautiful')",11
"('beautiful', 'shirt')",1
"('shirt', 'the')",3
"('a', 'few')",15
"('few', 'inch')",1
"('inch', 'longer')",1
"('front', 'which')",1
"('which', 'make')",1
"('make', 'for')",2
"('a', 'cool')",1
"('cool', 'effect')",1
"('effect', 'the')",1
"('the', 'only')",6
"('only', 'thing')",3
"('thing', 'that')",2
"('i', 'didn')",17
"('t', 'like')",7
"('like', 'about')",1
"('shirt', 'wa')",8
"('wa', 'how')",1
"('how', 'fragile')",1
"('fragile', 'the')",1
"('the', 'button')",8
"('button', 'on')",2
"('back', 'are')",2
"('are', 'i')",1
"('wa', 'taking')",1
"('taking', 'this')",1
"('shirt', 'off')",1
"('off', 'and')",2
"('and', 'one')",4
"('one', 'popped')",2
"('popped', 'off')",2
"('off', 'when')",2
"('i', 'went')",4
"('went', 'to')",4
"('to', 'hang')",1
"('hang', 'it')",1
"('it', 'another')",3
"('another', 'one')",1
"('off', 'so')",1
"('i', 'had')",50
"('had', 'to')",33
"('return', 'it')",13
"('it', 'such')",2
"('such', 'a')",15
"('a', 'shame')",7
"('shame', 'The')",1
"('The', 'fabric')",4
"('little', 'stiff')",1
"('stiff', 'the')",1
"('back', 'look')",3
"('look', 'unusually')",1
"('unusually', 'long')",1
"('long', 'compared')",1
"('front', 'and')",7
"('fit', 'tight')",3
"('tight', 'across')",6
"('across', 'the')",8
"('the', 'chest')",12
"('chest', 'and')",8
"('not', 'busty')",1
"('busty', 'so')",1
"('so', 'that')",3
"('a', 'factor')",2
"('factor', 'This')",1
"('unflattering', 'peplum')",1
"('peplum', 'top')",1
"('on', 'fit')",2
"('perfectly', 'a')",1
"('size', '6')",7
"('6', 'should')",1
"('should', 'in')",1
"('arm', 'shoulder')",1
"('shoulder', 'chest')",1
"('chest', 'then')",1
"('then', 'the')",4
"('waist', 'wa')",2
"('huge', 'just')",1
"('just', 'hung')",3
"('hung', 'off')",1
"('off', 'of')",2
"('of', 'me')",7
"('me', 'like')",5
"('a', 'flour')",1
"('flour', 'sack')",1
"('sack', 'it')",3
"('wa', 'wider')",1
"('wider', 'than')",2
"('chest', 'measurement')",1
"('measurement', 'which')",1
"('me', 'appear')",1
"('appear', 'frumpy')",1
"('frumpy', 'instead')",1
"('instead', 'of')",3
"('of', 'tailored')",1
"('tailored', 'and')",1
"('and', 'classic')",1
"('classic', 'combine')",1
"('combine', 'that')",1
"('that', 'with')",1
"('the', 'high')",3
"('high', 'low')",2
"('low', 'hemline')",1
"('hemline', 'and')",1
"('looked', 'like')",28
"('a', 'project')",1
"('project', 'runway')",1
"('runway', 'reject')",1
"('reject', 'sent')",1
"('sent', 'back')",2
"('back', 'immediately')",3
"('immediately', 'do')",1
"('not', 'buy')",6
"('buy', 'this')",5
"('this', 'if')",3
"('if', 'you')",37
"('you', 'have')",21
"('have', 'or')",1
"('or', 'want')",1
"('to', 'appear')",2
"('appear', 'to')",2
"('have', 'an')",3
"('an', 'hourglass')",2
"('hourglass', 'figure')",2
"('figure', 'it')",2
"('it', 'will')",5
"('will', 'do')",1
"('do', 'nothing')",1
"('nothing', 'for')",3
"('I', 'wish')",1
"('wish', 'i')",2
"('had', 'read')",3
"('read', 'the')",8
"('review', 'before')",3
"('before', 'purchasing')",2
"('purchasing', 'this')",1
"('product', 'label')",1
"('label', 'say')",1
"('say', 'that')",2
"('you', 'can')",12
"('can', 'wash')",1
"('and', 'dry')",1
"('dry', 'normally')",1
"('normally', 'however')",1
"('however', 'upon')",2
"('upon', 'washing')",1
"('washing', 'the')",1
"('the', 'outer')",2
"('outer', 'layer')",1
"('layer', 'shrunk')",1
"('shrunk', 'and')",2
"('the', 'inner')",4
"('inner', 'lining')",4
"('lining', 'did')",1
"('not', 'the')",14
"('the', 'robe')",3
"('robe', 'will')",1
"('will', 'now')",1
"('now', 'not')",1
"('not', 'lay')",5
"('lay', 'flat')",9
"('flat', 'the')",3
"('fabric', 'pull')",1
"('pull', 'at')",1
"('the', 'edge')",1
"('edge', 'and')",1
"('and', 'result')",1
"('result', 'in')",1
"('lining', 'being')",1
"('being', 'revealed')",1
"('revealed', 'when')",1
"('when', 'the')",7
"('robe', 'is')",2
"('is', 'tied')",2
"('tied', 'shut')",1
"('shut', 'extremely')",1
"('extremely', 'disappointed')",4
"('disappointed', 'for')",1
"('a', '100')",2
"('100', 'garment')",1
"('garment', 'i')",3
"('expected', 'much')",2
"('much', 'more')",10
"('more', 'i')",1
"('i', 'wish')",4
"('could', 'return')",2
"('return', 'this')",10
"('this', 'This')",1
"('the', 'worst')",9
"('worst', 'shirt')",2
"('retailer', 'it')",2
"('is', 'basically')",1
"('basically', 'a')",1
"('a', 'big')",8
"('big', 'shaggy')",1
"('shaggy', 'box')",1
"('box', 'from')",1
"('and', 'from')",1
"('the', 'side')",18
"('side', 'it')",4
"('tent', 'it')",4
"('also', 'short')",1
"('short', 'This')",1
"('This', 'sweater')",5
"('sweater', 'wa')",3
"('so', 'itchy')",2
"('itchy', 'i')",3
"('i', 'immediately')",1
"('immediately', 'wa')",1
"('wa', 'turned')",1
"('turned', 'off')",1
"('off', 'it')",4
"('cute', 'in')",4
"('in', 'picture')",3
"('picture', 'but')",5
"('but', 'another')",1
"('another', 'problem')",1
"('problem', 'wa')",1
"('wa', 'that')",4
"('the', 'knitting')",2
"('knitting', 'in')",1
"('a', 'kid')",2
"('kid', 'made')",1
"('made', 'it')",4
"('it', 'it')",15
"('wa', 'uneven')",1
"('uneven', 'and')",1
"('and', 'stretched')",1
"('stretched', 'out')",6
"('out', 'it')",1
"('not', 'well')",4
"('well', 'made')",7
"('made', 'to')",1
"('to', 'me')",10
"('also', 'shed')",1
"('shed', 'so')",2
"('much', 'that')",6
"('that', 'just')",2
"('just', 'from')",2
"('from', 'me')",2
"('me', 'trying')",1
"('my', 'pant')",2
"('were', 'covered')",1
"('covered', 'in')",1
"('in', 'orange')",1
"('orange', 'fuzz')",1
"('fuzz', 'i')",1
"('returned', 'this')",5
"('one', 'This')",1
"('sweater', 'is')",8
"('lovely', 'color')",1
"('soft', 'however')",1
"('sweater', 'shed')",1
"('shed', 'terribly')",1
"('terribly', 'and')",1
"('color', 'is')",18
"('very', 'large')",4
"('large', 'distracting')",1
"('distracting', 'from')",1
"('the', 'overall')",8
"('overall', 'appearance')",2
"('appearance', 'it')",1
"('s', 'also')",6
"('also', 'thin')",1
"('and', 'whatever')",1
"('whatever', 'shirt')",1
